,size,sparsity,min,max,cpu_cores,mem_gb,status,method,start,end
456,10000,0.5,50,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
457,10000,0.5,50,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
458,10000,0.5,50,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
459,10000,0.75,1,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
460,10000,0.75,1,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
461,10000,0.75,1,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
462,10000,0.75,10,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
463,10000,0.75,10,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
464,10000,0.75,10,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
465,10000,0.75,50,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
466,10000,0.75,50,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
467,10000,0.75,50,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
468,12500,0.0,1,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
469,12500,0.0,1,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
470,12500,0.0,1,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
471,12500,0.0,10,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
472,12500,0.0,10,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
473,12500,0.0,10,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
474,12500,0.0,50,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
475,12500,0.0,50,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
476,12500,0.0,50,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
477,12500,0.25,1,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
478,12500,0.25,1,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
479,12500,0.25,1,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
480,12500,0.25,10,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
481,12500,0.25,10,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
482,12500,0.25,10,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
483,12500,0.25,50,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
484,12500,0.25,50,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
485,12500,0.25,50,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
486,12500,0.5,1,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
487,12500,0.5,1,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
488,12500,0.5,1,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
489,12500,0.5,10,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
490,12500,0.5,10,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
491,12500,0.5,10,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
492,12500,0.5,50,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
493,12500,0.5,50,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
494,12500,0.5,50,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
495,12500,0.75,1,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
496,12500,0.75,1,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
497,12500,0.75,1,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
498,12500,0.75,10,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
499,12500,0.75,10,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
500,12500,0.75,10,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
501,12500,0.75,50,100,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
502,12500,0.75,50,1000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
503,12500,0.75,50,10000,1,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
504,100,0.0,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
505,100,0.0,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
506,100,0.0,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
507,100,0.0,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
508,100,0.0,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
509,100,0.0,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
510,100,0.0,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
511,100,0.0,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
512,100,0.0,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
513,100,0.25,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
514,100,0.25,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
515,100,0.25,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
516,100,0.25,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
517,100,0.25,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
518,100,0.25,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
519,100,0.25,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
520,100,0.25,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
521,100,0.25,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
522,100,0.5,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
523,100,0.5,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
524,100,0.5,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
525,100,0.5,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
526,100,0.5,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
527,100,0.5,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
528,100,0.5,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
529,100,0.5,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
530,100,0.5,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
531,100,0.75,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
532,100,0.75,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
533,100,0.75,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
534,100,0.75,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
535,100,0.75,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
536,100,0.75,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
537,100,0.75,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
538,100,0.75,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
539,100,0.75,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
540,200,0.0,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
541,200,0.0,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
542,200,0.0,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
543,200,0.0,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
544,200,0.0,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
545,200,0.0,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
546,200,0.0,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
547,200,0.0,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
548,200,0.0,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
549,200,0.25,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
550,200,0.25,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
551,200,0.25,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
552,200,0.25,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
553,200,0.25,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
554,200,0.25,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
555,200,0.25,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
556,200,0.25,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
557,200,0.25,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
558,200,0.5,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
559,200,0.5,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
560,200,0.5,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
561,200,0.5,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
562,200,0.5,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
563,200,0.5,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
564,200,0.5,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
565,200,0.5,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
566,200,0.5,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
567,200,0.75,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
568,200,0.75,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
569,200,0.75,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
570,200,0.75,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
571,200,0.75,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
572,200,0.75,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
573,200,0.75,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
574,200,0.75,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
575,200,0.75,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
576,300,0.0,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
577,300,0.0,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
578,300,0.0,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
579,300,0.0,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
580,300,0.0,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
581,300,0.0,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
582,300,0.0,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
583,300,0.0,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
584,300,0.0,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
585,300,0.25,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
586,300,0.25,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
587,300,0.25,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
588,300,0.25,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
589,300,0.25,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
590,300,0.25,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
591,300,0.25,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
592,300,0.25,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
593,300,0.25,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
594,300,0.5,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
595,300,0.5,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
596,300,0.5,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
597,300,0.5,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
598,300,0.5,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
599,300,0.5,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
600,300,0.5,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
601,300,0.5,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
602,300,0.5,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
603,300,0.75,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
604,300,0.75,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
605,300,0.75,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
606,300,0.75,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
607,300,0.75,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
608,300,0.75,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
609,300,0.75,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
610,300,0.75,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
611,300,0.75,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
612,400,0.0,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
613,400,0.0,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
614,400,0.0,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
615,400,0.0,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
616,400,0.0,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
617,400,0.0,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
618,400,0.0,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
619,400,0.0,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
620,400,0.0,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
621,400,0.25,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
622,400,0.25,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
623,400,0.25,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
624,400,0.25,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
625,400,0.25,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
626,400,0.25,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
627,400,0.25,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
628,400,0.25,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
629,400,0.25,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
630,400,0.5,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
631,400,0.5,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
632,400,0.5,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
633,400,0.5,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
634,400,0.5,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
635,400,0.5,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
636,400,0.5,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
637,400,0.5,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
638,400,0.5,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
639,400,0.75,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
640,400,0.75,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
641,400,0.75,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
642,400,0.75,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
643,400,0.75,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
644,400,0.75,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
645,400,0.75,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
646,400,0.75,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
647,400,0.75,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
648,500,0.0,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
649,500,0.0,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
650,500,0.0,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
651,500,0.0,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
652,500,0.0,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
653,500,0.0,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
654,500,0.0,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
655,500,0.0,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
656,500,0.0,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
657,500,0.25,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
658,500,0.25,1,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
659,500,0.25,1,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
660,500,0.25,10,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
661,500,0.25,10,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
662,500,0.25,10,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
663,500,0.25,50,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
664,500,0.25,50,1000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
665,500,0.25,50,10000,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
666,500,0.5,1,100,2,8.0,finished,tiled_np_matmul,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00
